FileFormat:1
HWType:SPdbUSBm
Start Time : 2021/11/28 01:39:53
Intergration Time:
Interval:
Time,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256,258,260,262,264,266,268,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,670,672,674,676,678,680,682,684,686,688,690,692,694,696,698,700,702,704,706,708,710,712,714,716,718,720,722,724,726,728,730,732,734,736,738,740,742,744,746,748,750,752,754,756,758
01:39:53.972,46,43,22,25,16,49,42,21,0,44,1,35,32,24,46,40,13,7,41,21,37,31,14,44,26,18,30,42,49,8,40,38,31,17,17,31,38,30,19,43,18,40,34,6,38,27,18,45,25,15,47,0,19,4,9,19,14,41,0,5,30,0,27,48,27,4,48,30,46,18,48,49,31,22,6,13,35,5,12,1,49,14,26,15,22,7,42,39,7,49,0,23,45,47,18,28,22,39,2,34,7,15,21,12,0,13,11,36,13,32,5,49,40,45,10,23,10,23,29,33,34,10,42,45,43,48,42,17,12,35,13,24,7,9,39,24,32,5,23,37,21,17,27,15,0,3,15,28,20,18,13,41,24,43,9,1,36,21,30,16,15,1,8,7,40,49,35,18,2,25,35,25,32,19,6,34,43,15,14,2,45,15,37,30,49,25,16,34,46,0,18,31,25,48,23,33,49,7,15,17,6,34,1,27,19,20,19,20,35,14,30,36,8,38,8,22,37,9,27,42,1,22,32,26,6,12,40,22,46,30,19,20,46,32,19,2,34,34,34,33,26,28,31,8,0,9,41,8,45,18,24,0,15,12,34,34,6,18,48,26,16,46,16,44,7,41,44,49,32,12,9,13,47,8,1,33,12,10,19,42,46,35,39,27,41
01:39:54.48,44,27,45,44,26,17,5,44,21,10,29,17,0,49,18,28,44,44,36,4,17,20,10,1,6,20,8,31,22,35,4,26,37,17,11,5,17,9,25,44,37,7,1,11,19,7,26,13,33,17,7,27,28,40,3,8,22,47,39,25,20,3,23,41,41,26,36,33,19,22,1,34,40,8,36,27,9,20,5,5,2,39,11,29,41,42,35,22,44,12,42,15,15,23,23,26,3,34,36,38,7,13,41,44,18,9,22,26,22,38,32,47,22,46,4,41,24,30,45,18,27,7,28,43,19,29,6,22,41,47,36,25,17,0,43,26,38,4,4,26,12,3,31,10,36,49,48,36,29,36,4,40,25,45,35,10,22,21,38,22,10,48,17,0,19,5,5,27,25,26,49,31,35,34,47,49,12,46,47,0,38,46,33,31,30,9,15,47,27,2,15,36,33,14,46,7,8,18,42,30,33,13,42,44,13,25,30,8,29,27,6,15,32,21,6,5,41,35,4,24,40,33,15,12,16,25,40,36,10,11,42,20,11,20,13,12,3,14,44,42,19,35,20,19,13,40,34,8,32,41,31,28,32,42,7,29,32,15,19,14,15,2,34,47,36,37,27,40,43,1,0,15,31,11,23,38,42,4,39,49,42,41,46,2,38
01:39:54.189,14,1,8,24,8,22,28,45,15,15,28,33,9,19,43,18,27,3,4,49,7,28,45,37,28,24,14,46,48,29,48,13,3,10,42,3,22,11,30,36,17,41,5,36,34,16,1,39,47,34,17,5,28,31,13,16,49,12,40,41,20,16,10,21,15,1,30,11,30,31,32,5,36,4,31,46,29,39,6,40,32,31,47,44,16,44,43,47,16,18,8,26,27,28,31,5,16,30,20,44,42,7,9,1,19,44,6,22,0,40,10,40,36,34,25,45,44,11,28,12,0,30,24,23,17,46,1,34,27,9,46,1,7,42,20,6,18,27,8,42,20,9,21,23,38,13,47,49,10,48,39,44,48,0,16,17,26,36,15,6,13,6,42,25,13,16,3,26,41,39,11,34,24,13,12,46,13,22,24,12,43,38,10,11,41,23,47,20,42,41,46,25,42,45,6,41,48,9,44,5,25,27,6,2,8,0,23,12,36,5,9,32,16,7,1,42,5,21,17,30,1,12,35,35,49,31,33,48,35,11,1,37,13,30,16,7,45,3,49,38,29,10,19,7,7,34,20,40,9,4,37,11,40,18,48,3,22,43,20,16,48,19,27,1,45,29,34,19,21,15,44,16,39,30,38,27,34,39,42,38,13,27,20,41,44
01:39:54.311,49,11,43,48,9,6,13,44,31,11,27,14,19,16,37,2,34,34,39,44,6,9,47,35,14,19,21,0,29,43,4,22,47,23,13,12,0,4,27,18,35,4,48,41,1,47,13,29,23,48,44,20,42,2,16,4,38,4,30,38,22,39,14,40,34,21,23,25,37,34,0,27,15,28,0,12,36,11,32,1,2,44,5,38,15,42,23,34,2,38,22,29,32,31,43,27,13,41,2,45,34,45,12,9,26,43,22,39,32,23,18,23,19,22,45,34,42,43,17,32,6,1,6,32,28,43,16,22,49,17,2,47,33,42,12,10,43,13,4,43,15,47,44,33,35,33,2,5,47,46,32,25,49,2,1,27,48,30,49,40,10,36,42,3,30,30,24,7,15,13,15,20,33,14,49,39,1,38,6,49,49,46,19,8,8,12,42,28,4,3,35,31,4,26,10,38,1,43,10,44,18,39,42,10,42,11,27,28,35,44,6,23,21,1,28,32,45,41,14,32,48,31,4,31,6,8,23,43,25,6,39,4,11,14,0,23,24,43,5,42,10,15,42,16,48,29,36,28,19,4,38,1,48,27,7,8,20,43,27,7,21,16,12,8,9,7,41,16,28,11,13,33,47,31,22,0,21,5,41,2,21,41,6,16,25
01:39:54.453,28,4,46,33,45,40,38,2,21,34,28,2,21,24,35,30,49,15,31,46,21,11,39,37,49,10,40,9,0,35,22,49,1,13,15,44,37,33,37,19,6,24,44,31,7,5,0,16,20,49,28,13,10,39,37,2,21,44,4,31,17,49,48,5,5,43,49,20,34,15,24,8,23,14,11,40,47,17,30,25,11,23,0,35,23,13,43,28,43,3,19,43,45,15,18,14,37,47,24,26,36,45,27,25,20,14,12,16,11,49,20,14,6,38,38,46,29,35,16,11,43,9,28,12,49,23,13,29,2,46,14,38,20,8,41,30,16,33,31,39,32,16,6,47,15,6,41,14,39,13,17,42,27,1,48,1,3,24,49,4,48,10,0,32,20,18,33,2,18,13,32,1,1,15,47,17,36,28,38,30,22,9,7,42,43,30,17,13,47,25,48,23,6,47,12,32,19,31,25,44,42,43,33,23,14,7,43,9,43,40,9,8,9,14,45,29,11,47,18,46,9,21,20,47,43,8,31,3,13,45,45,25,9,27,25,46,6,23,20,37,9,34,15,0,49,30,43,20,13,21,1,17,48,19,30,40,9,25,43,45,43,15,39,6,11,22,1,18,3,13,15,18,14,12,43,9,20,3,8,24,22,38,14,49,27
01:39:54.596,29,20,20,11,48,29,48,45,28,21,10,43,7,41,29,22,2,38,19,12,27,12,14,25,7,16,30,16,34,47,8,29,33,41,2,22,20,0,42,34,3,19,18,43,40,24,40,3,17,34,21,34,24,27,24,38,35,35,14,10,24,32,8,20,41,26,19,40,38,9,1,20,17,28,47,12,32,32,4,10,38,46,35,46,4,29,30,22,29,44,1,4,43,10,17,1,40,27,12,42,38,16,12,33,0,36,41,31,36,3,0,22,34,29,28,26,36,4,14,12,41,29,40,44,14,15,4,33,4,18,23,25,39,15,20,2,14,3,31,38,42,39,20,29,1,46,4,1,44,9,42,11,1,37,22,17,3,3,39,19,29,29,11,4,40,13,34,37,9,16,28,39,37,8,36,1,22,25,37,9,29,19,41,47,31,21,32,26,14,42,44,32,42,31,40,44,38,26,17,13,34,29,41,47,35,25,38,29,12,45,20,29,0,14,12,29,45,37,11,24,10,35,31,0,47,26,40,45,32,46,43,40,28,17,12,49,13,39,26,24,21,32,16,41,30,47,13,36,26,28,22,33,19,5,19,37,7,28,40,18,42,27,33,22,41,25,3,4,22,48,42,14,31,17,4,17,39,17,8,24,27,49,41,12,4
01:39:54.726,33,37,47,48,7,37,19,7,17,32,39,34,4,14,35,24,37,23,30,30,40,22,35,30,21,49,45,12,34,11,6,5,7,2,37,16,15,48,17,48,43,2,32,39,46,11,4,31,21,48,23,1,13,18,38,22,38,1,48,30,47,14,2,22,41,3,40,18,4,16,19,28,16,26,21,27,14,4,45,35,15,15,16,24,40,47,21,11,20,35,40,6,30,48,29,5,35,43,20,48,48,31,6,17,28,2,20,26,12,1,2,21,36,14,5,39,17,6,32,40,39,43,36,16,41,36,29,30,2,6,5,8,7,32,27,48,36,29,20,33,12,28,37,36,40,45,8,34,0,16,31,44,35,27,14,21,29,23,37,38,13,16,40,21,20,23,22,38,33,33,40,9,16,19,1,46,8,40,7,42,9,23,19,32,47,43,25,35,44,3,7,16,45,49,33,7,9,37,40,32,15,2,41,44,42,10,0,36,39,1,39,3,17,31,38,37,15,1,0,38,15,48,36,45,40,46,32,1,38,47,12,4,41,16,4,18,0,9,43,49,46,48,29,47,4,3,33,17,11,30,6,0,9,18,21,49,8,35,42,44,10,49,34,15,37,19,11,45,14,44,40,0,20,5,15,23,2,39,3,38,22,27,27,1,33
01:39:54.754,30,26,12,20,15,46,45,30,49,33,18,42,47,9,7,2,13,17,9,0,37,6,20,11,25,33,39,15,21,33,11,45,17,46,20,35,38,44,19,38,12,22,43,49,12,1,46,43,8,27,1,3,23,5,9,47,5,32,46,16,30,46,16,47,3,33,26,49,32,21,48,23,41,24,20,2,13,49,24,6,26,1,32,46,13,49,19,26,7,26,42,18,34,12,23,21,18,1,12,24,38,23,0,2,11,15,27,6,31,42,25,37,24,49,25,33,22,7,23,48,1,14,13,7,1,2,44,23,29,30,42,25,32,13,14,38,42,45,1,32,43,44,11,19,11,19,48,6,40,1,10,8,42,10,45,1,35,5,12,15,0,37,27,48,8,38,45,10,49,29,47,6,44,14,23,35,38,6,4,7,30,23,39,46,43,28,17,9,14,42,35,39,15,15,1,5,7,37,7,11,25,7,0,35,25,43,46,36,12,46,40,10,42,10,16,29,25,36,18,33,26,24,19,29,41,8,26,33,13,30,41,5,7,22,47,38,44,24,37,17,23,16,2,3,36,14,12,44,28,40,28,27,2,47,41,23,12,20,13,29,2,18,5,28,35,37,34,11,32,40,8,34,25,14,35,25,23,43,16,34,40,38,30,12,18
01:39:54.864,11,46,28,14,30,44,22,1,22,39,1,45,19,36,42,47,36,44,7,10,20,36,16,32,46,28,4,20,30,27,12,46,4,37,17,2,10,33,5,1,37,15,7,33,40,21,44,24,8,1,31,21,4,2,29,32,31,37,26,45,6,30,35,38,45,49,16,13,12,9,24,44,31,21,40,25,6,34,10,6,28,17,19,42,14,49,3,36,1,39,11,40,48,22,25,23,30,31,27,49,0,37,6,48,13,28,36,37,0,0,5,40,28,38,11,12,29,30,21,42,26,17,23,38,24,16,1,25,38,18,21,42,48,1,1,22,9,4,16,34,30,11,39,31,38,39,28,22,35,24,10,2,37,32,35,32,16,36,38,33,0,7,25,37,19,32,42,2,30,47,47,11,46,10,12,44,9,45,42,16,24,1,42,0,4,47,14,46,25,45,24,44,34,38,45,25,26,8,38,16,21,3,20,39,4,18,26,35,13,30,18,26,28,15,36,11,21,9,27,41,36,22,4,29,46,18,47,8,5,35,21,46,8,13,10,17,36,17,12,44,2,46,25,49,9,18,0,34,12,17,10,4,36,3,9,36,27,44,36,31,15,46,5,40,31,12,13,17,6,13,13,42,4,35,41,3,34,3,37,29,44,25,48,9,17
